,level_0,index,path,Xmin,Ymin,Xmax,Ymax,label,fig_num
40,523,778,E:/cqCTC/data/PWH-LCA/HJY-004/,452,1274,457,1278,wbc,2233
41,502,757,E:/cqCTC/data/PWH-LCA/HJY-004/,950,843,953,846,wbc,2186
42,533,788,E:/cqCTC/data/PWH-LCA/HJY-004/,577,764,580,767,wbc,2259
43,541,796,E:/cqCTC/data/PWH-LCA/HJY-004/,251,646,258,653,wbc,2280
44,539,794,E:/cqCTC/data/PWH-LCA/HJY-004/,409,336,412,340,wbc,2275
45,520,775,E:/cqCTC/data/PWH-LCA/HJY-004/,1157,518,1163,524,wbc,2228
46,410,1725,E:/cqCTC/data/PWH-LCA/HJY-004/,948,1145,951,1148,debris,2198
47,514,769,E:/cqCTC/data/PWH-LCA/HJY-004/,84,664,91,670,wbc,2215
48,521,776,E:/cqCTC/data/PWH-LCA/HJY-004/,247,210,254,215,wbc,2229
49,536,791,E:/cqCTC/data/PWH-LCA/HJY-004/,802,905,806,911,wbc,2270
50,505,760,E:/cqCTC/data/PWH-LCA/HJY-004/,404,136,412,145,wbc,2192
51,420,1735,E:/cqCTC/data/PWH-LCA/HJY-004/,1006,1108,1012,1114,debris,2224
52,513,768,E:/cqCTC/data/PWH-LCA/HJY-004/,258,1072,261,1075,wbc,2207
53,540,795,E:/cqCTC/data/PWH-LCA/HJY-004/,237,532,242,538,wbc,2276
54,436,1751,E:/cqCTC/data/PWH-LCA/HJY-004/,720,735,723,740,debris,2268
55,519,774,E:/cqCTC/data/PWH-LCA/HJY-004/,391,497,394,500,wbc,2222
56,512,767,E:/cqCTC/data/PWH-LCA/HJY-004/,571,1222,574,1226,wbc,2206
57,518,773,E:/cqCTC/data/PWH-LCA/HJY-004/,269,1033,272,1036,wbc,2221
58,529,784,E:/cqCTC/data/PWH-LCA/HJY-004/,581,1203,585,1208,wbc,2254
59,542,797,E:/cqCTC/data/PWH-LCA/HJY-004/,323,1115,331,1124,wbc,2281
60,440,1755,E:/cqCTC/data/PWH-LCA/HJY-004/,1122,808,1128,816,debris,2279
61,526,781,E:/cqCTC/data/PWH-LCA/HJY-004/,288,702,292,706,wbc,2250
62,510,765,E:/cqCTC/data/PWH-LCA/HJY-004/,348,1178,351,1181,wbc,2204
63,511,766,E:/cqCTC/data/PWH-LCA/HJY-004/,55,537,59,542,wbc,2205
64,544,799,E:/cqCTC/data/PWH-LCA/HJY-004/,458,460,461,463,wbc,2284
65,508,763,E:/cqCTC/data/PWH-LCA/HJY-004/,750,127,754,131,wbc,2200
66,515,770,E:/cqCTC/data/PWH-LCA/HJY-004/,672,821,683,829,wbc,2216
67,517,772,E:/cqCTC/data/PWH-LCA/HJY-004/,1011,604,1015,607,wbc,2220
68,525,780,E:/cqCTC/data/PWH-LCA/HJY-004/,403,798,406,801,wbc,2245
69,535,790,E:/cqCTC/data/PWH-LCA/HJY-004/,399,740,405,748,wbc,2265
70,530,785,E:/cqCTC/data/PWH-LCA/HJY-004/,401,1164,406,1169,wbc,2255
71,534,789,E:/cqCTC/data/PWH-LCA/HJY-004/,795,151,798,154,wbc,2262
72,504,759,E:/cqCTC/data/PWH-LCA/HJY-004/,725,630,728,633,wbc,2188
73,428,1743,E:/cqCTC/data/PWH-LCA/HJY-004/,580,1015,583,1018,debris,2242
74,506,761,E:/cqCTC/data/PWH-LCA/HJY-004/,266,602,269,605,wbc,2194
75,537,792,E:/cqCTC/data/PWH-LCA/HJY-004/,1199,634,1202,637,wbc,2271
76,532,787,E:/cqCTC/data/PWH-LCA/HJY-004/,440,284,443,287,wbc,2257
77,418,1733,E:/cqCTC/data/PWH-LCA/HJY-004/,257,479,260,482,debris,2219
78,405,1720,E:/cqCTC/data/PWH-LCA/HJY-004/,232,689,236,694,debris,2184
79,524,779,E:/cqCTC/data/PWH-LCA/HJY-004/,750,1264,753,1268,wbc,2240
80,527,782,E:/cqCTC/data/PWH-LCA/HJY-004/,530,1327,534,1330,wbc,2251
81,507,762,E:/cqCTC/data/PWH-LCA/HJY-004/,1122,990,1125,993,wbc,2197
82,522,777,E:/cqCTC/data/PWH-LCA/HJY-004/,926,907,931,914,wbc,2231
83,442,1757,E:/cqCTC/data/PWH-LCA/HJY-004/,231,1072,234,1078,debris,2285
84,543,798,E:/cqCTC/data/PWH-LCA/HJY-004/,273,999,277,1003,wbc,2282
85,531,786,E:/cqCTC/data/PWH-LCA/HJY-004/,355,747,359,751,wbc,2256
86,509,764,E:/cqCTC/data/PWH-LCA/HJY-004/,269,849,275,856,wbc,2202
87,503,758,E:/cqCTC/data/PWH-LCA/HJY-004/,415,152,418,155,wbc,2187
88,411,1726,E:/cqCTC/data/PWH-LCA/HJY-004/,102,937,105,940,debris,2201
89,545,800,E:/cqCTC/data/PWH-LCA/HJY-004/,778,916,782,920,wbc,2286
90,500,755,E:/cqCTC/data/PWH-LCA/LJ-041/,1089,584,1093,590,wbc,2167
91,52,52,E:/cqCTC/data/PWH-LCA/LJ-041/,762,933,768,940,epCTC,2075
92,496,751,E:/cqCTC/data/PWH-LCA/LJ-041/,287,208,290,211,wbc,2117
93,494,749,E:/cqCTC/data/PWH-LCA/LJ-041/,768,51,771,56,wbc,2105
94,398,1713,E:/cqCTC/data/PWH-LCA/LJ-041/,852,1291,855,1294,debris,2144
95,490,745,E:/cqCTC/data/PWH-LCA/LJ-041/,908,706,911,709,wbc,2077
96,493,748,E:/cqCTC/data/PWH-LCA/LJ-041/,872,376,876,379,wbc,2098
97,495,750,E:/cqCTC/data/PWH-LCA/LJ-041/,96,413,99,417,wbc,2112
98,53,53,E:/cqCTC/data/PWH-LCA/LJ-041/,1185,838,1193,844,epCTC,2109
99,497,752,E:/cqCTC/data/PWH-LCA/LJ-041/,282,213,289,223,wbc,2128
100,511,1312,E:/cqCTC/data/PWH-LCA/LJ-041/,1209,609,1214,614,dead,2151
101,35,93,E:/cqCTC/data/PWH-LCA/LJ-041/,1120,696,1126,702,bipCTC,2110
102,499,754,E:/cqCTC/data/PWH-LCA/LJ-041/,1013,308,1017,311,wbc,2149
103,118,242,E:/cqCTC/data/PWH-LCA/LJ-041/,515,236,519,241,mCTC,2135
104,498,753,E:/cqCTC/data/PWH-LCA/LJ-041/,802,124,807,127,wbc,2139
105,491,746,E:/cqCTC/data/PWH-LCA/LJ-041/,757,470,760,474,wbc,2082
106,33,91,E:/cqCTC/data/PWH-LCA/LJ-041/,797,271,804,277,bipCTC,2102
107,36,94,E:/cqCTC/data/PWH-LCA/LJ-041/,881,1102,888,1111,bipCTC,2111
108,492,747,E:/cqCTC/data/PWH-LCA/LJ-041/,1165,592,1168,595,wbc,2090
109,34,92,E:/cqCTC/data/PWH-LCA/LJ-041/,381,135,388,142,bipCTC,2103
110,39,97,E:/cqCTC/data/PWH-LCA/LJ-041/,844,187,852,196,bipCTC,2143
111,117,241,E:/cqCTC/data/PWH-LCA/LJ-041/,759,553,763,557,mCTC,2130
112,429,684,E:/cqCTC/data/PWH-LCA/LK-006/,1211,350,1217,357,wbc,1479
113,253,1568,E:/cqCTC/data/PWH-LCA/LK-006/,1315,666,1320,669,debris,1476
114,251,1566,E:/cqCTC/data/PWH-LCA/LK-006/,1012,894,1015,897,debris,1474
115,265,1580,E:/cqCTC/data/PWH-LCA/LK-006/,885,924,888,927,debris,1500
116,277,1592,E:/cqCTC/data/PWH-LCA/LK-006/,1099,407,1102,410,debris,1524
117,254,1569,E:/cqCTC/data/PWH-LCA/LK-006/,781,1329,789,1337,debris,1477
118,38,38,E:/cqCTC/data/PWH-LCA/LK-006/,85,391,88,399,epCTC,1521
119,432,687,E:/cqCTC/data/PWH-LCA/LK-006/,592,221,596,225,wbc,1531
120,428,683,E:/cqCTC/data/PWH-LCA/LK-006/,1301,429,1304,434,wbc,1471
121,16,74,E:/cqCTC/data/PWH-LCA/LK-006/,305,1213,313,1220,bipCTC,1496
122,431,686,E:/cqCTC/data/PWH-LCA/LK-006/,991,1189,996,1194,wbc,1522
123,427,682,E:/cqCTC/data/PWH-LCA/LK-006/,633,761,637,765,wbc,1462
124,91,215,E:/cqCTC/data/PWH-LCA/LK-006/,1314,640,1320,645,mCTC,1484
125,430,685,E:/cqCTC/data/PWH-LCA/LK-006/,1108,1031,1115,1037,wbc,1507
126,278,1593,E:/cqCTC/data/PWH-LCA/LK-006/,1022,374,1025,378,debris,1525
127,360,615,E:/cqCTC/data/PWH-LCA/LML-027/,266,775,269,778,wbc,1368
128,390,645,E:/cqCTC/data/PWH-LCA/LML-027/,402,265,405,268,wbc,1411
129,425,680,E:/cqCTC/data/PWH-LCA/LML-027/,1160,746,1163,749,wbc,1460
130,343,598,E:/cqCTC/data/PWH-LCA/LML-027/,489,156,492,159,wbc,1343
131,378,633,E:/cqCTC/data/PWH-LCA/LML-027/,135,439,138,442,wbc,1390
132,380,635,E:/cqCTC/data/PWH-LCA/LML-027/,745,978,749,981,wbc,1392
133,426,681,E:/cqCTC/data/PWH-LCA/LML-027/,597,719,600,722,wbc,1461
134,348,603,E:/cqCTC/data/PWH-LCA/LML-027/,1320,638,1324,641,wbc,1349
135,370,625,E:/cqCTC/data/PWH-LCA/LML-027/,412,332,415,335,wbc,1381
136,331,586,E:/cqCTC/data/PWH-LCA/LML-027/,918,1141,922,1144,wbc,1329
137,359,614,E:/cqCTC/data/PWH-LCA/LML-027/,147,394,152,399,wbc,1367
138,341,596,E:/cqCTC/data/PWH-LCA/LML-027/,737,57,740,60,wbc,1341
139,398,653,E:/cqCTC/data/PWH-LCA/LML-027/,1046,592,1049,595,wbc,1423
140,377,632,E:/cqCTC/data/PWH-LCA/LML-027/,560,1152,563,1155,wbc,1388
141,352,607,E:/cqCTC/data/PWH-LCA/LML-027/,179,844,182,847,wbc,1359
142,336,591,E:/cqCTC/data/PWH-LCA/LML-027/,1074,967,1081,974,wbc,1334
143,356,611,E:/cqCTC/data/PWH-LCA/LML-027/,832,467,836,470,wbc,1363
144,384,639,E:/cqCTC/data/PWH-LCA/LML-027/,530,1174,534,1178,wbc,1403
145,346,601,E:/cqCTC/data/PWH-LCA/LML-027/,1145,488,1151,491,wbc,1347
146,397,652,E:/cqCTC/data/PWH-LCA/LML-027/,299,389,306,392,wbc,1422
147,351,606,E:/cqCTC/data/PWH-LCA/LML-027/,646,52,649,55,wbc,1358
148,382,637,E:/cqCTC/data/PWH-LCA/LML-027/,397,1144,400,1147,wbc,1394
149,387,642,E:/cqCTC/data/PWH-LCA/LML-027/,1162,864,1165,867,wbc,1408
150,340,595,E:/cqCTC/data/PWH-LCA/LML-027/,228,657,231,660,wbc,1340
151,383,638,E:/cqCTC/data/PWH-LCA/LML-027/,1007,1068,1011,1071,wbc,1395
152,374,629,E:/cqCTC/data/PWH-LCA/LML-027/,295,769,298,772,wbc,1385
153,407,662,E:/cqCTC/data/PWH-LCA/LML-027/,1094,729,1097,732,wbc,1432
154,395,650,E:/cqCTC/data/PWH-LCA/LML-027/,782,356,785,359,wbc,1420
155,393,648,E:/cqCTC/data/PWH-LCA/LML-027/,1006,1219,1009,1223,wbc,1417
156,402,657,E:/cqCTC/data/PWH-LCA/LML-027/,1243,707,1247,710,wbc,1427
157,345,600,E:/cqCTC/data/PWH-LCA/LML-027/,286,913,289,916,wbc,1346
158,415,670,E:/cqCTC/data/PWH-LCA/LML-027/,232,947,235,950,wbc,1444
159,396,651,E:/cqCTC/data/PWH-LCA/LML-027/,932,444,935,447,wbc,1421
160,413,668,E:/cqCTC/data/PWH-LCA/LML-027/,1242,932,1245,935,wbc,1442
161,424,679,E:/cqCTC/data/PWH-LCA/LML-027/,1068,680,1071,684,wbc,1459
162,401,656,E:/cqCTC/data/PWH-LCA/LML-027/,410,603,414,608,wbc,1426
163,369,624,E:/cqCTC/data/PWH-LCA/LML-027/,1033,749,1036,752,wbc,1380
164,420,675,E:/cqCTC/data/PWH-LCA/LML-027/,1094,695,1097,698,wbc,1453
165,358,613,E:/cqCTC/data/PWH-LCA/LML-027/,1047,703,1049,707,wbc,1366
166,350,605,E:/cqCTC/data/PWH-LCA/LML-027/,764,176,767,179,wbc,1352
167,355,610,E:/cqCTC/data/PWH-LCA/LML-027/,1236,725,1239,728,wbc,1362
168,385,640,E:/cqCTC/data/PWH-LCA/LML-027/,293,804,296,809,wbc,1405
169,418,673,E:/cqCTC/data/PWH-LCA/LML-027/,1092,275,1095,278,wbc,1450
170,404,659,E:/cqCTC/data/PWH-LCA/LML-027/,901,798,904,801,wbc,1429
171,379,634,E:/cqCTC/data/PWH-LCA/LML-027/,792,1102,796,1105,wbc,1391
172,366,621,E:/cqCTC/data/PWH-LCA/LML-027/,933,1133,936,1136,wbc,1377
173,364,619,E:/cqCTC/data/PWH-LCA/LML-027/,247,500,250,503,wbc,1375
174,410,665,E:/cqCTC/data/PWH-LCA/LML-027/,926,777,929,781,wbc,1437
175,406,661,E:/cqCTC/data/PWH-LCA/LML-027/,483,825,485,829,wbc,1431
176,389,644,E:/cqCTC/data/PWH-LCA/LML-027/,1127,905,1133,911,wbc,1410
177,344,599,E:/cqCTC/data/PWH-LCA/LML-027/,742,1130,746,1134,wbc,1344
178,421,676,E:/cqCTC/data/PWH-LCA/LML-027/,408,1234,411,1237,wbc,1454
179,422,677,E:/cqCTC/data/PWH-LCA/LML-027/,800,737,803,740,wbc,1456
180,394,649,E:/cqCTC/data/PWH-LCA/LML-027/,1035,981,1038,984,wbc,1418
181,349,604,E:/cqCTC/data/PWH-LCA/LML-027/,408,696,412,700,wbc,1350
182,400,655,E:/cqCTC/data/PWH-LCA/LML-027/,502,472,506,478,wbc,1425
183,409,664,E:/cqCTC/data/PWH-LCA/LML-027/,358,1063,362,1069,wbc,1435
184,412,667,E:/cqCTC/data/PWH-LCA/LML-027/,510,1129,514,1132,wbc,1440
185,365,620,E:/cqCTC/data/PWH-LCA/LML-027/,363,333,368,339,wbc,1376
186,416,671,E:/cqCTC/data/PWH-LCA/LML-027/,744,267,747,270,wbc,1446
187,405,660,E:/cqCTC/data/PWH-LCA/LML-027/,845,1310,848,1313,wbc,1430
188,423,678,E:/cqCTC/data/PWH-LCA/LML-027/,890,110,893,113,wbc,1457
189,326,581,E:/cqCTC/data/PWH-LCA/LML-027/,768,457,771,460,wbc,1324
190,335,590,E:/cqCTC/data/PWH-LCA/LML-027/,1065,526,1068,530,wbc,1333
191,339,594,E:/cqCTC/data/PWH-LCA/LML-027/,210,273,213,277,wbc,1338
192,338,593,E:/cqCTC/data/PWH-LCA/LML-027/,973,508,976,511,wbc,1337
193,373,628,E:/cqCTC/data/PWH-LCA/LML-027/,928,1103,931,1106,wbc,1384
194,392,647,E:/cqCTC/data/PWH-LCA/LML-027/,83,627,86,630,wbc,1416
195,353,608,E:/cqCTC/data/PWH-LCA/LML-027/,1053,1112,1056,1115,wbc,1360
196,381,636,E:/cqCTC/data/PWH-LCA/LML-027/,690,1068,693,1071,wbc,1393
197,408,663,E:/cqCTC/data/PWH-LCA/LML-027/,1256,894,1259,897,wbc,1433
198,386,641,E:/cqCTC/data/PWH-LCA/LML-027/,1125,896,1128,899,wbc,1406
199,337,592,E:/cqCTC/data/PWH-LCA/LML-027/,1120,848,1125,855,wbc,1336
200,417,672,E:/cqCTC/data/PWH-LCA/LML-027/,881,564,884,567,wbc,1448
201,243,1558,E:/cqCTC/data/PWH-LCA/LML-027/,479,613,482,616,debris,1449
202,332,587,E:/cqCTC/data/PWH-LCA/LML-027/,431,816,435,820,wbc,1330
203,328,583,E:/cqCTC/data/PWH-LCA/LML-027/,276,331,279,334,wbc,1326
204,399,654,E:/cqCTC/data/PWH-LCA/LML-027/,60,585,64,589,wbc,1424
205,391,646,E:/cqCTC/data/PWH-LCA/LML-027/,1227,973,1230,977,wbc,1414
206,371,626,E:/cqCTC/data/PWH-LCA/LML-027/,569,270,573,273,wbc,1382
207,334,589,E:/cqCTC/data/PWH-LCA/LML-027/,940,758,944,765,wbc,1332
208,330,585,E:/cqCTC/data/PWH-LCA/LML-027/,1202,597,1205,600,wbc,1328
209,368,623,E:/cqCTC/data/PWH-LCA/LML-027/,847,1168,850,1171,wbc,1379
210,372,627,E:/cqCTC/data/PWH-LCA/LML-027/,974,474,977,477,wbc,1383
211,388,643,E:/cqCTC/data/PWH-LCA/LML-027/,570,346,574,350,wbc,1409
212,329,584,E:/cqCTC/data/PWH-LCA/LML-027/,415,220,418,223,wbc,1327
213,342,597,E:/cqCTC/data/PWH-LCA/LML-027/,1159,756,1162,760,wbc,1342
214,411,666,E:/cqCTC/data/PWH-LCA/LML-027/,544,1194,547,1197,wbc,1439
215,88,212,E:/cqCTC/data/PWH-LCA/LML-027/,601,904,607,910,mCTC,1441
216,357,612,E:/cqCTC/data/PWH-LCA/LML-027/,224,386,228,391,wbc,1364
217,363,618,E:/cqCTC/data/PWH-LCA/LML-027/,628,970,631,973,wbc,1373
218,414,669,E:/cqCTC/data/PWH-LCA/LML-027/,746,489,749,492,wbc,1443
219,419,674,E:/cqCTC/data/PWH-LCA/LML-027/,129,825,132,828,wbc,1451
220,327,582,E:/cqCTC/data/PWH-LCA/LML-027/,1069,677,1073,681,wbc,1325
221,347,602,E:/cqCTC/data/PWH-LCA/LML-027/,758,1031,761,1035,wbc,1348
222,375,630,E:/cqCTC/data/PWH-LCA/LML-027/,814,641,817,644,wbc,1386
223,367,622,E:/cqCTC/data/PWH-LCA/LML-027/,143,825,146,830,wbc,1378
224,325,580,E:/cqCTC/data/PWH-LCA/LML-027/,908,383,915,389,wbc,1322
225,156,411,E:/cqCTC/data/PWH-LCA/LPHJ-042/,751,1080,754,1083,wbc,791
226,74,329,E:/cqCTC/data/PWH-LCA/LPHJ-042/,173,1045,178,1048,wbc,554
227,162,417,E:/cqCTC/data/PWH-LCA/LPHJ-042/,358,528,362,531,wbc,797
228,58,313,E:/cqCTC/data/PWH-LCA/LPHJ-042/,267,639,273,643,wbc,514
229,138,393,E:/cqCTC/data/PWH-LCA/LPHJ-042/,69,476,74,480,wbc,731
230,135,390,E:/cqCTC/data/PWH-LCA/LPHJ-042/,332,378,334,383,wbc,719
231,112,367,E:/cqCTC/data/PWH-LCA/LPHJ-042/,732,954,738,958,wbc,662
232,160,415,E:/cqCTC/data/PWH-LCA/LPHJ-042/,404,1024,409,1027,wbc,795
233,166,421,E:/cqCTC/data/PWH-LCA/LPHJ-042/,632,267,639,274,wbc,807
234,83,338,E:/cqCTC/data/PWH-LCA/LPHJ-042/,118,613,122,616,wbc,576
235,143,398,E:/cqCTC/data/PWH-LCA/LPHJ-042/,817,686,823,689,wbc,744
236,122,377,E:/cqCTC/data/PWH-LCA/LPHJ-042/,885,573,888,576,wbc,682
237,158,413,E:/cqCTC/data/PWH-LCA/LPHJ-042/,569,764,572,767,wbc,793
238,104,359,E:/cqCTC/data/PWH-LCA/LPHJ-042/,104,798,107,801,wbc,636
239,136,391,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1134,573,1137,576,wbc,724
240,178,433,E:/cqCTC/data/PWH-LCA/LPHJ-042/,92,970,98,976,wbc,862
241,95,350,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1177,376,1180,379,wbc,604
242,159,414,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1120,419,1125,423,wbc,794
243,125,380,E:/cqCTC/data/PWH-LCA/LPHJ-042/,389,736,392,739,wbc,694
244,131,386,E:/cqCTC/data/PWH-LCA/LPHJ-042/,498,904,501,907,wbc,710
245,66,321,E:/cqCTC/data/PWH-LCA/LPHJ-042/,456,1052,459,1055,wbc,539
246,94,349,E:/cqCTC/data/PWH-LCA/LPHJ-042/,350,972,353,976,wbc,603
247,163,418,E:/cqCTC/data/PWH-LCA/LPHJ-042/,542,1158,546,1161,wbc,804
248,150,405,E:/cqCTC/data/PWH-LCA/LPHJ-042/,223,564,226,568,wbc,775
249,118,373,E:/cqCTC/data/PWH-LCA/LPHJ-042/,709,469,712,472,wbc,675
250,90,345,E:/cqCTC/data/PWH-LCA/LPHJ-042/,643,794,652,801,wbc,591
251,68,323,E:/cqCTC/data/PWH-LCA/LPHJ-042/,333,934,341,939,wbc,544
252,164,419,E:/cqCTC/data/PWH-LCA/LPHJ-042/,773,231,776,234,wbc,805
253,63,318,E:/cqCTC/data/PWH-LCA/LPHJ-042/,342,585,345,588,wbc,529
254,128,383,E:/cqCTC/data/PWH-LCA/LPHJ-042/,659,980,663,983,wbc,702
255,71,326,E:/cqCTC/data/PWH-LCA/LPHJ-042/,471,789,476,792,wbc,549
256,105,360,E:/cqCTC/data/PWH-LCA/LPHJ-042/,494,225,497,228,wbc,637
257,176,431,E:/cqCTC/data/PWH-LCA/LPHJ-042/,428,262,431,265,wbc,857
258,169,424,E:/cqCTC/data/PWH-LCA/LPHJ-042/,183,569,187,572,wbc,824
259,172,427,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1040,980,1043,983,wbc,830
260,89,344,E:/cqCTC/data/PWH-LCA/LPHJ-042/,880,1020,883,1026,wbc,590
261,101,356,E:/cqCTC/data/PWH-LCA/LPHJ-042/,351,719,354,722,wbc,623
262,133,388,E:/cqCTC/data/PWH-LCA/LPHJ-042/,653,425,663,430,wbc,715
263,84,339,E:/cqCTC/data/PWH-LCA/LPHJ-042/,931,563,934,566,wbc,579
264,69,324,E:/cqCTC/data/PWH-LCA/LPHJ-042/,420,458,423,461,wbc,545
265,132,387,E:/cqCTC/data/PWH-LCA/LPHJ-042/,892,1090,896,1093,wbc,714
266,152,407,E:/cqCTC/data/PWH-LCA/LPHJ-042/,177,421,181,426,wbc,783
267,148,403,E:/cqCTC/data/PWH-LCA/LPHJ-042/,708,736,714,743,wbc,765
268,77,332,E:/cqCTC/data/PWH-LCA/LPHJ-042/,950,1039,953,1042,wbc,564
269,92,347,E:/cqCTC/data/PWH-LCA/LPHJ-042/,644,177,647,180,wbc,596
270,64,319,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1039,666,1043,669,wbc,536
271,144,399,E:/cqCTC/data/PWH-LCA/LPHJ-042/,586,326,588,331,wbc,747
272,177,432,E:/cqCTC/data/PWH-LCA/LPHJ-042/,485,751,488,754,wbc,859
273,111,366,E:/cqCTC/data/PWH-LCA/LPHJ-042/,168,690,171,693,wbc,660
274,145,400,E:/cqCTC/data/PWH-LCA/LPHJ-042/,870,911,880,920,wbc,749
275,167,422,E:/cqCTC/data/PWH-LCA/LPHJ-042/,642,1027,645,1031,wbc,809
276,170,425,E:/cqCTC/data/PWH-LCA/LPHJ-042/,105,667,108,670,wbc,826
277,119,374,E:/cqCTC/data/PWH-LCA/LPHJ-042/,234,461,239,467,wbc,676
278,113,368,E:/cqCTC/data/PWH-LCA/LPHJ-042/,619,561,624,565,wbc,663
279,168,423,E:/cqCTC/data/PWH-LCA/LPHJ-042/,862,1047,865,1050,wbc,813
280,78,333,E:/cqCTC/data/PWH-LCA/LPHJ-042/,501,173,507,179,wbc,565
281,179,434,E:/cqCTC/data/PWH-LCA/LPHJ-042/,311,237,318,244,wbc,865
282,153,408,E:/cqCTC/data/PWH-LCA/LPHJ-042/,638,1150,644,1154,wbc,784
283,3,61,E:/cqCTC/data/PWH-LCA/LPHJ-042/,253,836,265,848,bipCTC,567
284,3,107,E:/cqCTC/data/PWH-LCA/LPHJ-042/,282,723,288,728,cluster,537
285,9,118,E:/cqCTC/data/PWH-LCA/LPHJ-042/,315,720,322,730,cluster,581
286,14,129,E:/cqCTC/data/PWH-LCA/LPHJ-042/,455,719,463,726,cluster,617
287,15,131,E:/cqCTC/data/PWH-LCA/LPHJ-042/,144,1055,152,1062,cluster,624
288,16,132,E:/cqCTC/data/PWH-LCA/LPHJ-042/,215,665,221,671,cluster,626
289,2,105,E:/cqCTC/data/PWH-LCA/LPHJ-042/,823,868,828,877,cluster,524
290,6,112,E:/cqCTC/data/PWH-LCA/LPHJ-042/,424,280,427,288,cluster,561
291,18,139,E:/cqCTC/data/PWH-LCA/LPHJ-042/,415,395,420,400,cluster,643
