,level_0,index,path,Xmin,Ymin,Xmax,Ymax,label,fig_num
213,339,594,E:/cqCTC/data/PWH-LCA/LML-027/,210,273,213,277,wbc,1338
214,421,676,E:/cqCTC/data/PWH-LCA/LML-027/,408,1234,411,1237,wbc,1454
215,403,658,E:/cqCTC/data/PWH-LCA/LML-027/,633,64,636,67,wbc,1428
216,397,652,E:/cqCTC/data/PWH-LCA/LML-027/,299,389,306,392,wbc,1422
217,362,617,E:/cqCTC/data/PWH-LCA/LML-027/,1096,587,1099,590,wbc,1371
218,413,668,E:/cqCTC/data/PWH-LCA/LML-027/,1242,932,1245,935,wbc,1442
219,394,649,E:/cqCTC/data/PWH-LCA/LML-027/,1035,981,1038,984,wbc,1418
220,69,324,E:/cqCTC/data/PWH-LCA/LPHJ-042/,420,458,423,461,wbc,545
221,104,359,E:/cqCTC/data/PWH-LCA/LPHJ-042/,104,798,107,801,wbc,636
222,3,107,E:/cqCTC/data/PWH-LCA/LPHJ-042/,282,723,288,728,cluster,537
223,84,339,E:/cqCTC/data/PWH-LCA/LPHJ-042/,931,563,934,566,wbc,579
224,53,176,E:/cqCTC/data/PWH-LCA/LPHJ-042/,102,438,107,445,mCTC,814
225,81,336,E:/cqCTC/data/PWH-LCA/LPHJ-042/,595,741,598,744,wbc,574
226,121,376,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1014,254,1018,257,wbc,680
227,23,187,E:/cqCTC/data/PWH-LCA/LPHJ-042/,867,1033,872,1038,cluster,864
228,108,363,E:/cqCTC/data/PWH-LCA/LPHJ-042/,190,699,195,707,wbc,650
229,161,416,E:/cqCTC/data/PWH-LCA/LPHJ-042/,508,897,514,901,wbc,796
230,77,332,E:/cqCTC/data/PWH-LCA/LPHJ-042/,950,1039,953,1042,wbc,564
231,66,321,E:/cqCTC/data/PWH-LCA/LPHJ-042/,456,1052,459,1055,wbc,539
232,106,361,E:/cqCTC/data/PWH-LCA/LPHJ-042/,862,854,868,860,wbc,644
233,17,135,E:/cqCTC/data/PWH-LCA/LPHJ-042/,953,871,962,880,cluster,632
234,140,395,E:/cqCTC/data/PWH-LCA/LPHJ-042/,659,1106,664,1110,wbc,739
235,151,406,E:/cqCTC/data/PWH-LCA/LPHJ-042/,324,255,327,258,wbc,777
236,125,380,E:/cqCTC/data/PWH-LCA/LPHJ-042/,389,736,392,739,wbc,694
237,157,412,E:/cqCTC/data/PWH-LCA/LPHJ-042/,458,901,462,911,wbc,792
238,2,105,E:/cqCTC/data/PWH-LCA/LPHJ-042/,823,868,828,877,cluster,524
239,80,335,E:/cqCTC/data/PWH-LCA/LPHJ-042/,457,398,460,401,wbc,572
240,135,390,E:/cqCTC/data/PWH-LCA/LPHJ-042/,332,378,334,383,wbc,719
241,75,330,E:/cqCTC/data/PWH-LCA/LPHJ-042/,236,647,239,650,wbc,559
242,63,318,E:/cqCTC/data/PWH-LCA/LPHJ-042/,342,585,345,588,wbc,529
243,119,374,E:/cqCTC/data/PWH-LCA/LPHJ-042/,234,461,239,467,wbc,676
244,148,403,E:/cqCTC/data/PWH-LCA/LPHJ-042/,708,736,714,743,wbc,765
245,150,405,E:/cqCTC/data/PWH-LCA/LPHJ-042/,223,564,226,568,wbc,775
246,29,150,E:/cqCTC/data/PWH-LCA/LPHJ-042/,896,1002,903,1008,mCTC,689
247,14,129,E:/cqCTC/data/PWH-LCA/LPHJ-042/,455,719,463,726,cluster,617
248,100,355,E:/cqCTC/data/PWH-LCA/LPHJ-042/,307,672,310,677,wbc,622
249,97,352,E:/cqCTC/data/PWH-LCA/LPHJ-042/,785,251,788,254,wbc,619
250,160,415,E:/cqCTC/data/PWH-LCA/LPHJ-042/,404,1024,409,1027,wbc,795
251,64,188,E:/cqCTC/data/PWH-LCA/LPHJ-042/,123,680,128,688,mCTC,866
252,70,325,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1114,507,1119,515,wbc,546
253,15,130,E:/cqCTC/data/PWH-LCA/LPHJ-042/,214,534,219,540,mCTC,618
254,167,422,E:/cqCTC/data/PWH-LCA/LPHJ-042/,642,1027,645,1031,wbc,809
255,118,373,E:/cqCTC/data/PWH-LCA/LPHJ-042/,709,469,712,472,wbc,675
256,163,418,E:/cqCTC/data/PWH-LCA/LPHJ-042/,542,1158,546,1161,wbc,804
257,129,384,E:/cqCTC/data/PWH-LCA/LPHJ-042/,759,1203,762,1208,wbc,704
258,123,378,E:/cqCTC/data/PWH-LCA/LPHJ-042/,401,539,405,542,wbc,685
259,89,344,E:/cqCTC/data/PWH-LCA/LPHJ-042/,880,1020,883,1026,wbc,590
260,178,433,E:/cqCTC/data/PWH-LCA/LPHJ-042/,92,970,98,976,wbc,862
261,127,382,E:/cqCTC/data/PWH-LCA/LPHJ-042/,498,149,503,156,wbc,698
262,68,323,E:/cqCTC/data/PWH-LCA/LPHJ-042/,333,934,341,939,wbc,544
263,114,369,E:/cqCTC/data/PWH-LCA/LPHJ-042/,348,766,354,774,wbc,665
264,103,358,E:/cqCTC/data/PWH-LCA/LPHJ-042/,868,885,871,891,wbc,634
265,91,346,E:/cqCTC/data/PWH-LCA/LPHJ-042/,587,1041,590,1044,wbc,592
266,87,342,E:/cqCTC/data/PWH-LCA/LPHJ-042/,718,882,724,887,wbc,587
267,72,327,E:/cqCTC/data/PWH-LCA/LPHJ-042/,561,431,567,437,wbc,550
268,0,102,E:/cqCTC/data/PWH-LCA/LPHJ-042/,107,841,116,850,cluster,511
269,177,432,E:/cqCTC/data/PWH-LCA/LPHJ-042/,485,751,488,754,wbc,859
270,79,334,E:/cqCTC/data/PWH-LCA/LPHJ-042/,257,1026,260,1029,wbc,571
271,179,434,E:/cqCTC/data/PWH-LCA/LPHJ-042/,311,237,318,244,wbc,865
272,13,126,E:/cqCTC/data/PWH-LCA/LPHJ-042/,516,627,521,633,cluster,610
273,37,158,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1142,874,1147,880,mCTC,717
274,88,343,E:/cqCTC/data/PWH-LCA/LPHJ-042/,516,1016,522,1021,wbc,589
275,1,103,E:/cqCTC/data/PWH-LCA/LPHJ-042/,256,885,262,891,cluster,515
276,20,144,E:/cqCTC/data/PWH-LCA/LPHJ-042/,116,830,121,839,cluster,667
277,83,338,E:/cqCTC/data/PWH-LCA/LPHJ-042/,118,613,122,616,wbc,576
278,139,394,E:/cqCTC/data/PWH-LCA/LPHJ-042/,264,951,268,953,wbc,737
279,169,424,E:/cqCTC/data/PWH-LCA/LPHJ-042/,183,569,187,572,wbc,824
280,152,407,E:/cqCTC/data/PWH-LCA/LPHJ-042/,177,421,181,426,wbc,783
281,62,317,E:/cqCTC/data/PWH-LCA/LPHJ-042/,491,183,495,189,wbc,525
282,6,112,E:/cqCTC/data/PWH-LCA/LPHJ-042/,424,280,427,288,cluster,561
283,85,340,E:/cqCTC/data/PWH-LCA/LPHJ-042/,301,688,304,691,wbc,582
284,10,122,E:/cqCTC/data/PWH-LCA/LPHJ-042/,254,879,259,883,mCTC,602
285,159,414,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1120,419,1125,423,wbc,794
286,73,328,E:/cqCTC/data/PWH-LCA/LPHJ-042/,573,718,577,726,wbc,552
287,101,356,E:/cqCTC/data/PWH-LCA/LPHJ-042/,351,719,354,722,wbc,623
288,172,427,E:/cqCTC/data/PWH-LCA/LPHJ-042/,1040,980,1043,983,wbc,830
289,57,312,E:/cqCTC/data/PWH-LCA/LPHJ-042/,901,1180,907,1186,wbc,510
290,111,366,E:/cqCTC/data/PWH-LCA/LPHJ-042/,168,690,171,693,wbc,660
